h3_index,building_count,total_area,avg_area
892aa8453b3ffff,340,403372.73883562,1186.390408340059
892aa8453b7ffff,388,474930.86349504,1224.0486172552578
892aa8453bbffff,388,494323.63300484,1274.029981971237
892aa8453c3ffff,147,165252.96508529,1124.1698305121768
892aa8453c7ffff,8,156572.76198962,19571.5952487025
892aa8453cbffff,77,127953.52325231,1661.734068211818
892aa8453cfffff,21,32945.86281268,1568.8506101276191
892aa8453d3ffff,241,268048.39430425,1112.2340012624481
892aa8453d7ffff,101,143421.88337201,1420.0186472476237
892aa8453dbffff,137,186182.25915094,1358.9945923426276
892aa845403ffff,154,266165.6523551,1728.348391916234
892aa845407ffff,272,384045.25893425,1411.9310990229778
892aa84540bffff,96,338489.22172201,3525.929392937604
892aa84540fffff,129,193906.66527177,1503.1524439672094
892aa845413ffff,71,71540.65840301,1007.6149070846479
892aa845417ffff,134,106438.22857606,794.3151386273134
892aa84541bffff,130,252479.23409179001,1942.1479545522309
892aa845423ffff,20,268404.59328086,13420.229664043
892aa845427ffff,72,96034.12285869,1333.80726192625
892aa84542bffff,153,196409.93511071,1283.7250660830719
892aa84542fffff,185,199267.92939022,1077.1239426498378
892aa845433ffff,198,303413.96201951,1532.3937475732828
892aa845437ffff,154,188795.95538324,1225.9477622288312
892aa84543bffff,121,386976.21512046,3198.15053818562
892aa845443ffff,173,199959.10569752,1155.83298091052
892aa845447ffff,200,173800.54654842,869.0027327421001
892aa84544bffff,184,247235.15081602999,1343.6692979132065
892aa84544fffff,234,260293.38640615,1112.3648991715813
892aa845453ffff,97,181510.38069481,1871.2410380908248
892aa845457ffff,154,220140.99561358002,1429.4869845037663
892aa84545bffff,145,197267.85203129,1360.4679450433794
892aa845463ffff,340,268002.55033316,788.2427950975293
892aa845467ffff,317,264813.22824351,835.3729597587067
892aa84546bffff,240,215041.47797719,896.0061582382916
892aa84546fffff,303,268508.82061793,886.16772481165
892aa845473ffff,68,449116.54915649,6604.655134654265
892aa845477ffff,201,250466.00783889001,1246.099541487015
892aa84547bffff,452,293982.30231684,650.403323709823
892aa8454a7ffff,3,8355.23145737,2785.0771524566667
892aa8454abffff,114,107463.74464333,942.6644266958773
892aa8454afffff,172,154155.5626614,896.2532712872094
892aa8454c7ffff,3,19787.65412528,6595.884708426667
892aa8454cbffff,80,165991.14652876,2074.8893316095
892aa8454cfffff,59,258673.23461004999,4384.2921120347455
892aa845503ffff,128,142263.91750737999,1111.4368555264061
892aa845507ffff,311,183799.12713438,590.9939779240514
892aa84550bffff,23,295496.96345039003,12847.694063060437
892aa84550fffff,316,230056.34817757,728.0264182834494
892aa845513ffff,355,251146.63833445,707.4553192519718
892aa845517ffff,169,118116.58095359,698.9146801987574
892aa84551bffff,222,197270.15531284,888.604303210991
892aa845523ffff,37,244571.65365418998,6610.044693356486
892aa845527ffff,222,172420.85499444001,776.670517992973
892aa84552bffff,193,194420.53980725,1007.3603098821243
892aa84552fffff,148,228736.43064331,1545.5164232656082
892aa845533ffff,262,192813.45556454,735.9292197119847
892aa845537ffff,189,159536.49448432,844.1084364249735
892aa84553bffff,351,222640.64382618,634.3038285646154
892aa845543ffff,72,143356.18306702,1991.0580981530557
892aa845547ffff,8,11031.05789268,1378.882236585
892aa84554bffff,394,301673.40023611,765.6685285180457
892aa84554fffff,233,259079.93634262,1111.9310572644636
892aa845553ffff,60,162463.85713923,2707.7309523205
892aa845557ffff,20,134528.73175069,6726.4365875345
892aa84555bffff,212,221204.22826941,1043.4161710821227
892aa845563ffff,7,91558.20990973999,13079.744272819999
892aa845567ffff,48,110135.36461707001,2294.4867628556253
892aa84556bffff,236,182203.25685419,772.0476985347034
892aa84556fffff,146,174844.63136544,1197.5659682564383
892aa845573ffff,40,203391.22395481,5084.78059887025
892aa845577ffff,106,81089.80931591,764.9982010934905
892aa84557bffff,56,87399.29238499,1560.7016497319642
892aa84558bffff,135,103727.27532241,768.3501875734074
892aa84558fffff,168,161201.92183108,959.5352489945237
892aa8455a3ffff,178,130306.99012014,732.0617422479776
892aa8455a7ffff,108,87459.29211494,809.8082603235185
892aa8455abffff,405,248196.59411898,612.831096590074
892aa8455afffff,81,80558.0236413,994.5435017444444
892aa8455b7ffff,7,3863.9430281100003,551.9918611585715
892aa8455bbffff,119,115246.95618924,968.4618167163025
892aa8455c3ffff,249,191316.42212572,768.3390446816064
892aa8455c7ffff,378,243577.60764098,644.3852053994179
892aa8455cbffff,285,261961.2643085,919.1623309070175
892aa8455cfffff,140,243361.91338806,1738.2993813432856
892aa8455d3ffff,33,22437.91841634,679.9369217072726
892aa8455d7ffff,125,73223.6257182,585.7890057456
892aa8455dbffff,292,213571.64420372,731.4097404236986
892aa845613ffff,1,2852.5621812,2852.5621812
892aa845617ffff,133,167818.98958488,1261.79691417203
892aa845623ffff,90,100686.37679777,1118.7375199752223
892aa845627ffff,199,260161.40195943,1307.3437284393467
892aa84562fffff,9,10618.32437181,1179.81381909
892aa845633ffff,29,97057.15321065,3346.7983865741376
892aa845637ffff,138,198388.14356639,1437.59524323471
892aa84563bffff,1,2424.81248147,2424.81248147
892aa84564bffff,79,208867.17647091,2643.8883097583544
892aa84564fffff,33,57027.71094943,1728.1124530130303
892aa84565bffff,58,84615.95115757,1458.8957096132758
892aa84566bffff,4,1843.52618357,460.8815458925
892aa845683ffff,24,437714.89048065,18238.12043669375
892aa845687ffff,76,526252.99670237,6924.3815355575
892aa84568fffff,131,155038.83624537,1183.5025667585496
892aa845693ffff,11,256735.60776027,23339.600705479093
892aa845697ffff,9,263223.26168845,29247.029076494444
892aa84569bffff,54,96731.07011858,1791.316113307037
892aa8456a3ffff,327,270600.61462786,827.5248153757187
892aa8456a7ffff,101,373285.36921989,3695.894744751386
892aa8456abffff,139,240207.11828273,1728.1087646239569
892aa8456afffff,73,247551.93258319,3391.122364153288
892aa8456b3ffff,205,187523.40469099,914.7483155658049
892aa8456b7ffff,180,238407.48030832,1324.4860017128888
892aa8456bbffff,170,221300.50282283,1301.767663663706
892aa845803ffff,34,655956.81886012,19292.84761353294
892aa845807ffff,325,436096.24582636,1341.8346025426463
892aa84580bffff,19,715962.64153941,37682.2442915479
892aa84580fffff,2,4365.878019700001,2182.9390098500003
892aa845813ffff,158,510889.50774176,3233.4778970997468
892aa845817ffff,407,374399.75084395,919.9011077246929
892aa84581bffff,24,604938.78543376,25205.78272640667
892aa845823ffff,266,632168.39346992,2376.572907781654
892aa845827ffff,361,405978.45225338,1124.5940505633794
892aa84582fffff,46,508733.01670707006,11059.413406675436
892aa845833ffff,256,274495.05487264,1072.24630809625
892aa845837ffff,403,413523.33505619,1026.1124939359552
892aa84583bffff,81,570449.65280387,7042.588306220618
892aa845843ffff,44,674341.18465797,15325.936014953862
892aa845847ffff,29,305846.40265312,10546.427677693793
892aa84584bffff,121,640301.26536714,5291.745994769752
892aa84584fffff,21,390747.29703173,18607.014144368095
892aa845853ffff,25,218299.21670512,8731.9686682048
892aa845857ffff,25,1081007.62641735,43240.305056694
892aa84585bffff,46,554222.73728865,12048.320375840218
892aa845863ffff,4,88673.3015159,22168.325378975
892aa84586bffff,1,39490.0928699,39490.0928699
892aa845873ffff,17,444801.67878704,26164.804634531763
892aa845877ffff,5,124694.25235536,24938.850471072
892aa84587bffff,10,672257.43599001,67225.743599001
892aa845883ffff,364,341296.40098316,937.6274752284615
892aa845887ffff,383,601116.40506166,1569.4945301871019
892aa84588bffff,301,382934.77696996,1272.2085613619934
892aa84588fffff,332,398660.73859749,1200.7853572213555
892aa845893ffff,62,80252.14874318,1294.389495857742
892aa845897ffff,313,270230.7143709,863.3569149230033
892aa84589bffff,289,337880.71995909,1169.1374393048097
892aa8458a3ffff,370,358593.19046172,969.1707850316757
892aa8458a7ffff,520,414458.12713615,797.0348598772116
892aa8458abffff,413,404070.14603385,978.3780775638014
892aa8458afffff,358,385469.80467781,1076.7312979827095
892aa8458b3ffff,326,1271534.5199827598,3900.412637983926
892aa8458b7ffff,431,395557.17326903,917.7660632692111
892aa8458bbffff,371,381813.28631494,1029.1463242990296
892aa8458c3ffff,38,394314.58056073,10376.699488440263
892aa8458c7ffff,11,286272.21598351,26024.74690759182
892aa8458cbffff,89,105069.42907165,1180.555382827528
892aa8458cfffff,73,270698.09937956,3708.193142185753
892aa8458d3ffff,37,869065.04176278,23488.24437196703
892aa8458d7ffff,118,1802276.63469133,15273.530802468898
892aa8458dbffff,270,398376.68210028,1475.469192964
892aa845903ffff,193,616756.83752449,3195.6312825103105
892aa845907ffff,258,238290.50539093,923.6066100423643
892aa84590bffff,293,359650.8528327,1227.4773134221844
892aa84590fffff,107,110133.79113006,1029.287767570654
892aa845913ffff,287,1181579.02555419,4117.000089038989
892aa845917ffff,324,300125.09432488,926.3120195212346
892aa84591bffff,353,385314.74625495,1091.5431905239377
892aa845927ffff,69,161017.90824287,2333.5928730850724
892aa84592bffff,43,62884.91436955,1462.4398690593023
892aa84593bffff,10,98282.46032217001,9828.246032217
892aa845943ffff,380,328898.16375227,865.5214835586053
892aa845947ffff,204,309315.28200169,1516.2513823612255
892aa84594bffff,297,243342.97441936,819.3366142065993
892aa84594fffff,223,258515.69676962,1159.2632142135426
892aa845953ffff,214,536779.04971111,2508.313316407056
892aa845957ffff,372,422423.67243345,1135.5475065415324
892aa84595bffff,234,356668.60229711,1524.2247961414957
892aa845963ffff,9,24954.56512453,2772.729458281111
892aa845967ffff,4,86628.14240297,21657.0356007425
892aa84596bffff,35,1266667.05090409,36190.48716868829
892aa845973ffff,58,160794.40567737,2772.317339265
892aa845977ffff,29,364117.50170228997,12555.77592076862
892aa84597bffff,141,398093.31533650996,2823.3568463582264
892aa845983ffff,368,293422.27988715,797.3431518672554
892aa845987ffff,228,172374.24733863,756.0274006080263
892aa84598bffff,334,348706.49281163997,1044.0314156037125
892aa84598fffff,466,336247.51315905,721.5611870365881
892aa845993ffff,295,273000.65820211,925.4259600071524
892aa845997ffff,171,216019.45226510998,1263.2716506731579
892aa84599bffff,346,310234.35792506,896.6310922689595
892aa8459abffff,184,156877.16331197,852.5932788694023
892aa8459b3ffff,9,5742.6274815100005,638.0697201677779
892aa8459b7ffff,9,20210.77000098,2245.64111122
892aa8459bbffff,172,137481.68354737,799.3121136474999
892aa8459c3ffff,460,352735.90321713,766.8171809068043
892aa8459c7ffff,421,361824.16111309,859.4398126201663
892aa8459cbffff,411,380023.8405952,924.6322155600974
892aa8459cfffff,422,368836.77462617,874.0207929530095
892aa8459d3ffff,288,281467.71927559,977.3184697069096
892aa8459d7ffff,445,394560.94808889,886.6538159300899
892aa8459dbffff,364,338251.60270999,929.2626448076649
892aa845a03ffff,5,217687.93172494002,43537.586344988005
892aa845a07ffff,9,1696735.58121238,188526.17569026444
892aa845a0bffff,27,175878.47703784998,6514.017668068518
892aa845a13ffff,36,747544.38057521,20765.12168264472
892aa845a17ffff,22,667207.16487092,30327.598403223637
892aa845a1bffff,14,115283.05401744999,8234.503858389286
892aa845a27ffff,18,580581.803836,32254.544657555558
892aa845a2fffff,20,458378.09639037,22918.9048195185
892aa845a33ffff,1,304633.643422,304633.643422
892aa845a37ffff,33,675756.2253879,20477.46137539091
892aa845a3bffff,14,14011.05075164,1000.7893394028571
892aa845a43ffff,29,761157.61901307,26246.814448726553
892aa845a47ffff,16,623288.04061824,38955.50253864
892aa845a4bffff,84,444244.62946434,5288.626541242143
892aa845a4fffff,16,336270.60412504,21016.912757815
892aa845a53ffff,27,1000138.57471571,37042.16943391519
892aa845a57ffff,35,791258.8567193401,22607.39590626686
892aa845a5bffff,27,660874.5258134999,24476.834289388888
892aa845a6fffff,30,31438.92095264,1047.9640317546666
892aa845a73ffff,15,153871.53061013998,10258.102040675998
892aa845a7bffff,6,411748.5866145,68624.76443575
892aa845a83ffff,62,1544978.67952828,24919.010960133546
892aa845a87ffff,123,2064950.30010827,16788.213822018457
892aa845a8bffff,23,693230.05694942,30140.437258670434
892aa845a8fffff,31,702120.47263348,22649.047504305807
892aa845a93ffff,64,1166084.53372503,18220.070839453594
892aa845a97ffff,24,672662.81280071,28027.61720002958
892aa845a9bffff,52,609423.3858494,11719.680497103845
892aa845aa3ffff,26,780752.87605744,30028.956771439996
892aa845aa7ffff,2,46275.9822602,23137.9911301
892aa845aabffff,12,1414538.8761509298,117878.23967924416
892aa845ab3ffff,28,922883.42413098,32960.122290392144
892aa845ab7ffff,16,403495.04933416,25218.440583385
892aa845abbffff,54,825284.31123044,15283.042800563704
892aa845ac3ffff,40,730978.16564522,18274.4541411305
892aa845ac7ffff,36,521269.47524315,14479.707645643057
892aa845acbffff,34,1028373.79992961,30246.288233223822
892aa845acfffff,49,787830.73742854,16078.178314868164
892aa845ad3ffff,39,613992.16673036,15743.388890522052
892aa845ad7ffff,65,867034.94267727,13338.999118111848
892aa845adbffff,88,712664.83163173,8098.463995815113
892aa845b03ffff,29,918211.1705251499,31662.454156039654
892aa845b07ffff,60,600983.76488958,10016.396081493
892aa845b0bffff,48,475062.43125895,9897.133984561458
892aa845b0fffff,48,926997.67850801,19312.45163558354
892aa845b13ffff,51,201426.32401617,3949.535765022941
892aa845b17ffff,115,245733.13975146,2136.8099108822607
892aa845b1bffff,179,209358.8005324,1169.6022376111732
892aa845b23ffff,53,130612.04526333,2464.3782125156604
892aa845b27ffff,16,518611.40649963,32413.212906226876
892aa845b2bffff,2,30577.2539778,15288.6269889
892aa845b33ffff,149,176214.88704842,1182.650248647114
892aa845b37ffff,154,359496.93680945,2334.395693567857
892aa845b3bffff,153,340285.90839416,2224.0909045369935
892aa845b43ffff,11,88845.9927246,8076.908429509091
892aa845b47ffff,51,1416084.39361611,27766.360659139413
892aa845b4fffff,64,304653.19385019003,4760.206153909219
892aa845b53ffff,19,595872.46786916,31361.708835218946
892aa845b57ffff,105,204715.58125216,1949.6722024015237
892aa845b5bffff,8,299318.5865525,37414.8233190625
892aa845b77ffff,5,22071.4931525,4414.2986304999995
892aa845b83ffff,42,83609.03915339,1990.6914084140476
892aa845b87ffff,58,257267.15409696,4435.640587878621
892aa845b8bffff,19,771627.99853908,40611.99992310948
892aa845b8fffff,37,173970.51472536,4701.905803388108
892aa845b93ffff,17,359442.00390885,21143.647288755885
892aa845b97ffff,248,305466.37352508,1231.719248085
892aa845b9bffff,5,264011.90214801,52802.380429601995
892aa845ba3ffff,44,1429535.90221842,32489.45232314591
892aa845ba7ffff,15,243653.20923598,16243.547282398667
892aa845babffff,117,363457.65412904,3106.4756763165815
892aa845bafffff,133,873385.75553293,6566.810191976918
892aa845bb3ffff,27,601511.10873784,22278.189212512592
892aa845bb7ffff,83,305134.10264023003,3676.3144896413255
892aa845bbbffff,34,496825.45962435,14612.513518363236
892aa845bc3ffff,41,1070967.79415193,26121.16571102268
892aa845bc7ffff,70,1870623.95644408,26723.199377772573
892aa845bcbffff,9,440191.11067117,48910.12340790778
892aa845bcfffff,15,1080134.8223862199,72008.98815908133
892aa845bd7ffff,6,460325.20906471,76720.86817745167
892aa845c03ffff,29,263796.1325701,9096.418364486208
892aa845c07ffff,25,79133.68145169,3165.3472580676003
892aa845c0bffff,1,525495.435362,525495.435362
892aa845c13ffff,42,380645.54352694,9062.98913159381
892aa845c17ffff,7,682730.9828319399,97532.99754741999
892aa845c1bffff,24,1501765.28286432,62573.553452680004
892aa845c23ffff,14,12618.436890160001,901.3169207257143
892aa845c27ffff,382,417474.26225856,1092.8645608862828
892aa845c2bffff,62,840547.21718208,13557.21318035613
892aa845c2fffff,102,94517.06132814,926.6378561582353
892aa845c33ffff,143,276655.16584536,1934.6515094081121
892aa845c37ffff,272,362208.68421107,1331.6495743054045
892aa845c43ffff,217,269940.36641,1243.9648221658988
892aa845c47ffff,201,338952.76283166,1686.3321533913431
892aa845c4bffff,144,127954.74765095,888.5746364649306
892aa845c4fffff,256,455350.53012612,1778.7130083051563
892aa845c53ffff,356,425409.42274649,1194.9702886137359
892aa845c57ffff,95,254121.78738463,2674.9661829961055
892aa845c5bffff,112,86796.16261374,774.9657376226786
892aa845c63ffff,21,192320.17194452998,9158.10342593
892aa845c67ffff,125,1277111.8079464,10216.8944635712
892aa845c6bffff,61,484514.97236980003,7942.868399504919
892aa845c6fffff,51,1445189.14124022,28337.041985102354
892aa845c73ffff,23,73132.47291841,3179.6727355830435
892aa845c77ffff,30,567003.36497225,18900.112165741666
892aa845c7bffff,190,302750.93227556,1593.4259593450527
892aa845c83ffff,178,232601.97378596,1306.7526617188764
892aa845c87ffff,263,224427.37573202,853.3360293993156
892aa845c8bffff,76,267199.61232989,3515.784372761711
892aa845c8fffff,279,332789.01515167,1192.7921690024016
892aa845c93ffff,116,178063.34641192,1535.0288483786208
892aa845c97ffff,160,159100.04163858,994.375260241125
892aa845c9bffff,96,116384.03456367001,1212.3336933715625
892aa845ca3ffff,21,491327.17371692,23396.532081758098
892aa845ca7ffff,2,64673.5965071,32336.79825355
892aa845cabffff,72,205184.0474848,2849.7784372888887
892aa845cafffff,145,316210.81990307,2180.764275193586
892aa845cb3ffff,26,78177.94581038,3006.84406963
892aa845cb7ffff,13,130748.64046502,10057.58772807846
892aa845cbbffff,32,645077.38953037,20158.668422824063
892aa845cc3ffff,41,296058.55942802,7220.940473854145
892aa845cc7ffff,69,608290.45942855,8815.803759834058
892aa845ccbffff,237,378054.61443189,1595.1671495016456
892aa845ccfffff,9,101236.68980817,11248.521089796668
892aa845cd3ffff,148,285719.63564215,1930.5380786631758
892aa845cd7ffff,209,288207.37401582,1378.982650793397
892aa845cdbffff,408,364192.25963043,892.6280873294853
892aa845d03ffff,376,365456.56747402,971.9589560479255
892aa845d07ffff,476,370705.15080573,778.7923336254833
892aa845d0bffff,276,357196.06551071,1294.1886431547464
892aa845d0fffff,287,292218.9408372,1018.1844628473867
892aa845d13ffff,234,284193.93253751,1214.5039852030343
892aa845d17ffff,44,334164.58516758,7594.649662899546
892aa845d1bffff,124,165897.25243803998,1337.8810680487095
892aa845d23ffff,11,16947.19865092,1540.654422810909
892aa845d27ffff,6,212462.95814886,35410.49302481
892aa845d2bffff,46,173056.38320864,3762.095287144348
892aa845d2fffff,19,775282.86800564,40804.36147398105
892aa845d33ffff,30,24992.58611982,833.086203994
892aa845d3bffff,232,206428.36387046,889.7774304761207
892aa845d43ffff,350,436413.45752939,1246.8955929411143
892aa845d47ffff,300,352478.45176575,1174.9281725525
892aa845d4bffff,413,386268.43807057,935.2746684517433
892aa845d4fffff,464,411413.45135655,886.6669210270474
892aa845d53ffff,377,349546.67355456,927.1795054497612
892aa845d57ffff,157,275471.59167343,1754.5961253084713
892aa845d5bffff,311,318581.00031835,1024.3762068114147
892aa845d63ffff,451,310506.2486219,688.4839215563193
892aa845d67ffff,328,369285.27104925,1125.869728808689
892aa845d6bffff,418,401182.51409647,959.7667801350957
892aa845d6fffff,400,344835.36710784,862.0884177696
892aa845d73ffff,290,310334.46138618,1070.118832366138
892aa845d77ffff,330,287872.4432505,872.3407371227273
892aa845d7bffff,424,349109.4599413,823.3713677860849
892aa845d8bffff,67,156054.72555881,2329.1750083404477
892aa845d8fffff,5,57223.70562804,11444.741125608
892aa845dabffff,148,101924.90879841,688.681816205473
892aa845dbbffff,3,8969.87448217,2989.9581607233335
892aa845dc3ffff,181,180294.81731237,996.1039630517679
892aa845dc7ffff,428,341364.41167659,797.580401113528
892aa845dcbffff,258,383060.33690201,1484.7299879922869
892aa845dcfffff,386,382475.47357416,990.8691025237306
892aa845dd3ffff,39,22321.42227489,572.3441608946154
892aa845dd7ffff,17,24539.13294675,1443.478408632353
892aa845ddbffff,26,49838.07864285,1916.8491785711537
892aa845e03ffff,338,535345.34193052,1583.8619583743196
892aa845e07ffff,378,363740.91177367,962.2775443747884
892aa845e0bffff,450,574740.77133588,1277.2017140797334
892aa845e0fffff,141,352142.28151868,2497.4629894941845
892aa845e13ffff,183,427295.64401871,2334.9488744191804
892aa845e17ffff,366,365443.80041559,998.4803290043443
892aa845e1bffff,164,813292.09087027,4959.098115062622
892aa845e23ffff,238,291497.80597867,1224.7806973893698
892aa845e27ffff,149,427768.19136904,2870.9274588526173
892aa845e2bffff,95,277022.75327878,2916.0289818818947
892aa845e2fffff,176,393414.28336983,2235.3084282376703
892aa845e33ffff,271,310867.30844464997,1147.1118392791511
892aa845e37ffff,124,273312.47734623,2204.1328818244356
892aa845e3bffff,260,581061.11142595,2234.850428561346
892aa845e43ffff,167,1162528.20458044,6961.24673401461
892aa845e47ffff,307,427750.16619636,1393.3230169262542
892aa845e4bffff,233,340249.10503942,1460.2965881520172
892aa845e4fffff,394,656623.18501515,1666.5563071450508
892aa845e53ffff,439,543020.09135812,1236.9478163055126
892aa845e57ffff,278,421792.18966041,1517.238092303633
892aa845e5bffff,153,397075.4704265,2595.2645125915033
892aa845e63ffff,217,336748.50988050003,1551.836451062212
892aa845e67ffff,260,470627.52110317,1810.1058503968077
892aa845e6bffff,158,629480.14402187,3984.051544442215
892aa845e6fffff,90,928077.18523148,10311.968724794222
892aa845e73ffff,145,345354.98487858,2381.758516404
892aa845e77ffff,262,891737.78959143,3403.5793495856105
892aa845e7bffff,386,1794294.10071541,4648.430312734223
892aa845e83ffff,258,288404.14703131,1117.8455311291086
892aa845e87ffff,444,409206.41553628,921.6360710276577
892aa845e8bffff,57,430740.83764862,7556.856800852983
892aa845e8fffff,245,334573.33895187,1365.6054651096733
892aa845e93ffff,28,26706.00846589,953.7860166389286
892aa845e97ffff,366,319471.24530751,872.8722549385519
892aa845e9bffff,5,34055.92468362,6811.184936724001
892aa845ea3ffff,449,401083.7152268,893.2822165407573
892aa845ea7ffff,252,305856.63247225,1213.7167955248017
892aa845eabffff,347,319257.87955299,920.0515260893085
892aa845eafffff,402,402192.9782201,1000.4800453236318
892aa845eb3ffff,363,386652.76493558,1065.1591320539394
892aa845eb7ffff,194,241149.87173709,1243.0405759643813
892aa845ebbffff,378,407316.01547275,1077.5555964887567
892aa845ec3ffff,65,257013.54865714,3954.054594725231
892aa845ec7ffff,44,730054.57786821,16592.149497004775
892aa845ecbffff,206,384800.00000221,1867.961165059272
892aa845ecfffff,159,399242.93632255,2510.9618636638365
892aa845ed3ffff,171,246895.24871155,1443.831863810234
892aa845ed7ffff,34,457307.10446865,13450.208954960295
892aa845edbffff,433,438873.25750399,1013.5641050900463
892aa84c593ffff,28,28820.77514696,1029.3133981057142
892aa84c597ffff,104,124815.2320173,1200.1464617048077
892aa84c5b3ffff,11,17649.279926310002,1604.4799933009092
892aa84c5b7ffff,21,27907.26542932,1328.9174013961904
892aa84e027ffff,48,42308.86161908,881.4346170641667
892aa84e037ffff,3,3378.98942526,1126.32980842
892aa84e0a7ffff,29,268686.86781953,9265.06440757
892aa84e0b7ffff,3,50987.668258909995,16995.889419636664
892aa84e103ffff,98,240928.57379955,2458.4548346892857
892aa84e107ffff,51,170599.6107886,3345.090407619608
892aa84e10bffff,234,204727.92373626,874.9056569925641
892aa84e10fffff,148,254580.44413734,1720.138136063108
892aa84e113ffff,127,300372.46443485003,2365.1375152350397
892aa84e117ffff,51,356138.38621903997,6983.105612138039
892aa84e11bffff,245,301464.47965686,1230.467263905551
892aa84e123ffff,23,222142.8890429,9658.386480126088
892aa84e127ffff,20,139507.22504275,6975.361252137501
892aa84e12bffff,19,307794.20739218,16199.69512590421
892aa84e12fffff,45,406473.11851696996,9032.735967043776
892aa84e133ffff,87,249938.53309331,2872.856702221954
892aa84e137ffff,17,377959.81389595,22232.93022917353
892aa84e13bffff,37,63033.66871623,1703.6126680062162
892aa84e143ffff,192,184839.06122547,962.7034438826563
892aa84e147ffff,215,193347.30382194,899.2897852183256
892aa84e14bffff,209,208702.44768005,998.5763046892345
892aa84e14fffff,196,210434.68801493,1073.6463674231122
892aa84e153ffff,213,193087.33240202,906.5132976620657
892aa84e157ffff,234,190926.68064322,815.9259856547864
892aa84e15bffff,147,127793.17866038,869.3413514311565
892aa84e163ffff,99,108028.06639028,1091.192589800808
892aa84e167ffff,55,205208.8830016,3731.070600029091
892aa84e16bffff,116,170742.24659778,1471.9159189463794
892aa84e16fffff,91,141768.09144694,1557.8911148015384
892aa84e173ffff,242,180282.50060091,744.9690107475619
892aa84e177ffff,81,145378.49645474998,1794.7962525277776
892aa84e17bffff,176,177476.89852136,1008.3914688713637
892aa84e183ffff,28,144610.49342219,5164.660479363928
892aa84e187ffff,118,148734.09596431,1260.4584403755084
892aa84e18bffff,121,117326.85790891999,969.6434537927272
892aa84e18fffff,12,9394.390703430001,782.8658919525001
892aa84e193ffff,168,223375.04472833,1329.6133614781547
892aa84e197ffff,93,170040.82024788,1828.395916643871
892aa84e19bffff,140,213601.20489118,1525.7228920798573
892aa84e1a3ffff,235,229032.28026839,974.6054479505957
892aa84e1a7ffff,165,234653.93644598,1422.1450693695758
892aa84e1abffff,231,238303.48920593,1031.6168363893073
892aa84e1afffff,276,219353.48633872,794.7590084736231
892aa84e1b3ffff,136,193874.297458,1425.5463048382353
892aa84e1b7ffff,106,153607.86571009,1449.1308085857547
892aa84e1bbffff,191,194931.3476808,1020.5829721507854
892aa84e1c3ffff,152,183091.59652562,1204.549977142237
892aa84e1c7ffff,143,173668.32539245,1214.463813933217
